run_id,ts_start,ts_end,agent_id,agent_kind,scenario,task_id,task_kind,baseline_run,success,failure_reason,grader_results,exit_code,wall_time_sec,model,uncached_input_tokens,cached_read_tokens,cache_write_tokens,cache_write_ttl,output_tokens,billed_cost_usd,cost_source,cold_equivalent_cost_usd,cache_savings_usd,cache_read_rate,baseline_cost_usd,marginal_cost_usd,xcodebuild_calls,xcrun_calls,simctl_calls,time_to_first_xcodebuild_sec,xcodebuild_repeat_count,destination_count,destination_churn,mcp_tool_calls,tool_error_total,tool_error_mcp,tool_error_non_mcp,transcript_path,agent_output_json_path,command_log_path,mcp_tool_log_path,tool_error_log_path,tool_error_context_log_path,mcp_xcodebuild_calls,mcp_simctl_calls,time_to_first_mcp_build_sec
claude-opus-shell_unprimed-hn_settings_deeplink-trial-1769183567577,2026-01-23T15:52:47.577035+00:00,2026-01-23T15:56:07.766447+00:00,claude-opus,claude_code_cli,shell_unprimed,hn_settings_deeplink,capability,False,True,,"[{'type': 'git_diff_forbidden', 'ok': True, 'reason': None, 'duration_sec': 0.058}, {'type': 'screenshot_exists', 'ok': True, 'reason': None, 'duration_sec': 0.0}, {'type': 'screenshot_compare', 'ok': True, 'reason': None, 'duration_sec': 0.001}]",0,199.9672589302063,claude-haiku-4-5-20251001,35,892089,26748,,6375,0.7857925000000003,provider,4.619995,3.8342025,0.9999607677856441,0.039093750000000003,0.7466987500000003,1,7,7,83.762707,0,1,0,0,3,0,3,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_settings_deeplink-trial-1769183567577/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_settings_deeplink-trial-1769183567577/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_settings_deeplink-trial-1769183567577/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_settings_deeplink-trial-1769183567577/tool_error_context.jsonl,0,0,
claude-opus-shell_unprimed-smoke_build_install_launch-trial-1769183770451,2026-01-23T15:56:10.451047+00:00,2026-01-23T15:58:18.353496+00:00,claude-opus,claude_code_cli,shell_unprimed,smoke_build_install_launch,regression,False,True,,"[{'type': 'ios_install_check', 'ok': True, 'reason': None, 'duration_sec': 0.361}, {'type': 'ios_launch_check', 'ok': True, 'reason': None, 'duration_sec': 0.654}]",0,125.59018301963806,claude-haiku-4-5-20251001,62,183229,15485,,1422,0.23066875,provider,0.952005,0.72133625,0.9996617400745264,0.039093750000000003,0.191575,2,3,3,59.310253,0,1,0,0,0,0,0,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-smoke_build_install_launch-trial-1769183770451/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-smoke_build_install_launch-trial-1769183770451/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-smoke_build_install_launch-trial-1769183770451/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-smoke_build_install_launch-trial-1769183770451/tool_error_context.jsonl,0,0,
claude-opus-shell_unprimed-smoke_build_install_launch-trial-1769183901173,2026-01-23T15:58:21.173029+00:00,2026-01-23T16:00:25.704087+00:00,claude-opus,claude_code_cli,shell_unprimed,smoke_build_install_launch,regression,False,True,,"[{'type': 'ios_install_check', 'ok': True, 'reason': None, 'duration_sec': 0.364}, {'type': 'ios_launch_check', 'ok': True, 'reason': None, 'duration_sec': 0.69}]",0,122.32552719116211,claude-haiku-4-5-20251001,62,175370,11794,,1339,0.2015935,provider,0.9106350000000001,0.7090415000000001,0.9996465867116604,0.039093750000000003,0.16249975,2,3,3,61.380157,0,1,0,0,0,0,0,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-smoke_build_install_launch-trial-1769183901173/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-smoke_build_install_launch-trial-1769183901173/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-smoke_build_install_launch-trial-1769183901173/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-smoke_build_install_launch-trial-1769183901173/tool_error_context.jsonl,0,0,
claude-opus-shell_unprimed-hn_api_cache_ttl-trial-1769184028282,2026-01-23T16:00:28.282982+00:00,2026-01-23T16:05:29.074037+00:00,claude-opus,claude_code_cli,shell_unprimed,hn_api_cache_ttl,capability,False,True,,"[{'type': 'git_diff_forbidden', 'ok': True, 'reason': None, 'duration_sec': 0.088}, {'type': 'ios_test_pass', 'ok': True, 'reason': None, 'duration_sec': 46.659}]",0,253.85487008094788,claude-haiku-4-5-20251001,2,593180,25050,,7423,0.6433454999999999,provider,3.151485,2.5081395000000004,0.9999966283535239,0.039093750000000003,0.6042517499999999,2,0,0,90.114783,0,2,1,0,1,0,1,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_api_cache_ttl-trial-1769184028282/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_api_cache_ttl-trial-1769184028282/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_api_cache_ttl-trial-1769184028282/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_api_cache_ttl-trial-1769184028282/tool_error_context.jsonl,0,0,
claude-opus-shell_unprimed-hn_offline_api_refactor-trial-1769184331860,2026-01-23T16:05:31.860409+00:00,2026-01-23T16:09:50.062477+00:00,claude-opus,claude_code_cli,shell_unprimed,hn_offline_api_refactor,capability,False,True,,"[{'type': 'git_diff_forbidden', 'ok': True, 'reason': None, 'duration_sec': 0.054}, {'type': 'ios_test_pass', 'ok': True, 'reason': None, 'duration_sec': 44.897}]",0,213.0311758518219,claude-haiku-4-5-20251001,35,593169,22552,,4815,0.5646745,provider,3.0863950000000004,2.5217205000000007,0.9999409983749267,0.039093750000000003,0.5255807499999999,3,0,0,57.084167,0,2,1,0,2,0,2,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_offline_api_refactor-trial-1769184331860/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_offline_api_refactor-trial-1769184331860/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_offline_api_refactor-trial-1769184331860/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_offline_api_refactor-trial-1769184331860/tool_error_context.jsonl,0,0,
claude-opus-shell_unprimed-hn_settings_deeplink-trial-1769184592846,2026-01-23T16:09:52.846763+00:00,2026-01-23T16:12:47.031503+00:00,claude-opus,claude_code_cli,shell_unprimed,hn_settings_deeplink,capability,False,True,,"[{'type': 'git_diff_forbidden', 'ok': True, 'reason': None, 'duration_sec': 0.075}, {'type': 'screenshot_exists', 'ok': True, 'reason': None, 'duration_sec': 0.0}, {'type': 'screenshot_compare', 'ok': True, 'reason': None, 'duration_sec': 0.0}]",0,173.95465993881226,claude-haiku-4-5-20251001,3838,746449,29721,,6069,0.7383107499999998,provider,3.90316,3.1648492500000005,0.9948846241504917,0.039093750000000003,0.6992169999999998,1,4,4,80.865414,0,1,0,0,2,0,2,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_settings_deeplink-trial-1769184592846/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_settings_deeplink-trial-1769184592846/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_settings_deeplink-trial-1769184592846/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_settings_deeplink-trial-1769184592846/tool_error_context.jsonl,0,0,
claude-opus-shell_unprimed-hn_offline_api_refactor-trial-1769184769533,2026-01-23T16:12:49.533494+00:00,2026-01-23T16:17:56.425183+00:00,claude-opus,claude_code_cli,shell_unprimed,hn_offline_api_refactor,capability,False,True,,"[{'type': 'git_diff_forbidden', 'ok': True, 'reason': None, 'duration_sec': 0.057}, {'type': 'ios_test_pass', 'ok': True, 'reason': None, 'duration_sec': 53.889}]",0,252.7700490951538,claude-haiku-4-5-20251001,2,618308,35390,,5510,0.6764494999999998,provider,3.2293000000000003,2.5528505000000004,0.999996765376591,0.039093750000000003,0.6373557499999998,5,0,0,47.239848,1,2,1,0,0,0,0,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_offline_api_refactor-trial-1769184769533/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_offline_api_refactor-trial-1769184769533/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_offline_api_refactor-trial-1769184769533/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_offline_api_refactor-trial-1769184769533/tool_error_context.jsonl,0,0,
claude-opus-shell_unprimed-hn_offline_api_refactor-trial-1769185079551,2026-01-23T16:17:59.551476+00:00,2026-01-23T16:22:52.629076+00:00,claude-opus,claude_code_cli,shell_unprimed,hn_offline_api_refactor,capability,False,True,,"[{'type': 'git_diff_forbidden', 'ok': True, 'reason': None, 'duration_sec': 0.054}, {'type': 'ios_test_pass', 'ok': True, 'reason': None, 'duration_sec': 49.366}]",0,243.45707893371582,claude-haiku-4-5-20251001,2,627803,34776,,4960,0.6598455000000001,provider,3.2630250000000003,2.6031795000000004,0.9999968142974331,0.039093750000000003,0.62075175,3,0,0,56.255346,1,2,1,0,0,0,0,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_offline_api_refactor-trial-1769185079551/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_offline_api_refactor-trial-1769185079551/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_offline_api_refactor-trial-1769185079551/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_offline_api_refactor-trial-1769185079551/tool_error_context.jsonl,0,0,
claude-opus-shell_unprimed-smoke_build_install_launch-trial-1769185375697,2026-01-23T16:22:55.697957+00:00,2026-01-23T16:24:48.497570+00:00,claude-opus,claude_code_cli,shell_unprimed,smoke_build_install_launch,regression,False,True,,"[{'type': 'ios_install_check', 'ok': True, 'reason': None, 'duration_sec': 0.368}, {'type': 'ios_launch_check', 'ok': True, 'reason': None, 'duration_sec': 0.665}]",0,110.762136220932,claude-haiku-4-5-20251001,62,175776,11925,,1459,0.20563825000000002,provider,0.9156650000000001,0.71002675,0.9996474027229609,0.039093750000000003,0.1665445,2,3,3,55.023311,0,1,0,0,0,0,0,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-smoke_build_install_launch-trial-1769185375697/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-smoke_build_install_launch-trial-1769185375697/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-smoke_build_install_launch-trial-1769185375697/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-smoke_build_install_launch-trial-1769185375697/tool_error_context.jsonl,0,0,
claude-opus-shell_unprimed-hn_offline_api_refactor-trial-1769185491230,2026-01-23T16:24:51.230818+00:00,2026-01-23T16:29:21.095847+00:00,claude-opus,claude_code_cli,shell_unprimed,hn_offline_api_refactor,capability,False,True,,"[{'type': 'git_diff_forbidden', 'ok': True, 'reason': None, 'duration_sec': 0.057}, {'type': 'ios_test_pass', 'ok': True, 'reason': None, 'duration_sec': 48.736}]",0,220.86354994773865,claude-haiku-4-5-20251001,2,496158,25307,,3372,0.49710774999999996,provider,2.5651,2.06799225,0.9999959690422444,0.039093750000000003,0.458014,3,0,0,50.85741,0,2,1,0,1,0,1,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_offline_api_refactor-trial-1769185491230/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_offline_api_refactor-trial-1769185491230/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_offline_api_refactor-trial-1769185491230/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_offline_api_refactor-trial-1769185491230/tool_error_context.jsonl,0,0,
claude-opus-shell_unprimed-smoke_build_install_launch-trial-1769185763949,2026-01-23T16:29:23.949054+00:00,2026-01-23T16:31:17.807827+00:00,claude-opus,claude_code_cli,shell_unprimed,smoke_build_install_launch,regression,False,True,,"[{'type': 'ios_install_check', 'ok': True, 'reason': None, 'duration_sec': 0.371}, {'type': 'ios_launch_check', 'ok': True, 'reason': None, 'duration_sec': 0.676}]",0,111.81554388999939,claude-haiku-4-5-20251001,62,175851,11939,,1466,0.20592325000000003,provider,0.916215,0.71029175,0.9996475530517926,0.039093750000000003,0.16682950000000002,2,3,3,55.416815,0,1,0,0,0,0,0,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-smoke_build_install_launch-trial-1769185763949/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-smoke_build_install_launch-trial-1769185763949/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-smoke_build_install_launch-trial-1769185763949/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-smoke_build_install_launch-trial-1769185763949/tool_error_context.jsonl,0,0,
claude-opus-shell_unprimed-hn_settings_deeplink-trial-1769185880339,2026-01-23T16:31:20.339953+00:00,2026-01-23T16:34:24.238558+00:00,claude-opus,claude_code_cli,shell_unprimed,hn_settings_deeplink,capability,False,True,,"[{'type': 'git_diff_forbidden', 'ok': True, 'reason': None, 'duration_sec': 0.072}, {'type': 'screenshot_exists', 'ok': True, 'reason': None, 'duration_sec': 0.0}, {'type': 'screenshot_compare', 'ok': True, 'reason': None, 'duration_sec': 0.0}]",0,183.62450098991394,claude-haiku-4-5-20251001,2,778246,24288,,5930,0.7012560000000003,provider,4.039490000000001,3.3382340000000004,0.9999974301251016,0.039093750000000003,0.6621622500000003,1,7,7,73.347189,0,1,0,0,0,0,0,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_settings_deeplink-trial-1769185880339/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_settings_deeplink-trial-1769185880339/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_settings_deeplink-trial-1769185880339/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_settings_deeplink-trial-1769185880339/tool_error_context.jsonl,0,0,
claude-opus-shell_unprimed-feature_from_task_md_fix_tests-trial-1769186064325,2026-01-23T16:34:24.325856+00:00,2026-01-23T16:38:31.233664+00:00,claude-opus,claude_code_cli,shell_unprimed,feature_from_task_md_fix_tests,capability,False,True,,"[{'type': 'git_diff_forbidden', 'ok': True, 'reason': None, 'duration_sec': 0.072}, {'type': 'ios_test_pass', 'ok': True, 'reason': None, 'duration_sec': 49.499}, {'type': 'ios_install_check', 'ok': True, 'reason': None, 'duration_sec': 0.392}, {'type': 'ios_launch_check', 'ok': True, 'reason': None, 'duration_sec': 0.634}]",0,194.98794078826904,claude-haiku-4-5-20251001,2,375574,22224,,2798,0.4011909999999999,provider,1.9478300000000002,1.5466390000000003,0.999994674846103,0.039093750000000003,0.3620972499999999,2,0,0,44.406027,0,2,1,0,1,0,1,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-feature_from_task_md_fix_tests-trial-1769186064325/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-feature_from_task_md_fix_tests-trial-1769186064325/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-feature_from_task_md_fix_tests-trial-1769186064325/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-feature_from_task_md_fix_tests-trial-1769186064325/tool_error_context.jsonl,0,0,
claude-opus-shell_unprimed-hn_api_cache_ttl-trial-1769186314723,2026-01-23T16:38:34.723219+00:00,2026-01-23T16:43:38.743964+00:00,claude-opus,claude_code_cli,shell_unprimed,hn_api_cache_ttl,capability,False,True,,"[{'type': 'git_diff_forbidden', 'ok': True, 'reason': None, 'duration_sec': 0.079}, {'type': 'ios_test_pass', 'ok': True, 'reason': None, 'duration_sec': 45.012}]",0,258.74746799468994,claude-haiku-4-5-20251001,2,675814,32905,,8305,0.7558022499999999,provider,3.5867050000000003,2.8309027500000004,0.9999970406146051,0.039093750000000003,0.7167084999999999,2,0,0,107.7226,0,2,1,0,1,0,1,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_api_cache_ttl-trial-1769186314723/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_api_cache_ttl-trial-1769186314723/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_api_cache_ttl-trial-1769186314723/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_api_cache_ttl-trial-1769186314723/tool_error_context.jsonl,0,0,
claude-opus-shell_unprimed-hn_settings_deeplink-trial-1769186621534,2026-01-23T16:43:41.534651+00:00,2026-01-23T16:46:30.158665+00:00,claude-opus,claude_code_cli,shell_unprimed,hn_settings_deeplink,capability,False,True,,"[{'type': 'git_diff_forbidden', 'ok': True, 'reason': None, 'duration_sec': 0.065}, {'type': 'screenshot_exists', 'ok': True, 'reason': None, 'duration_sec': 0.0}, {'type': 'screenshot_compare', 'ok': True, 'reason': None, 'duration_sec': 0.0}]",0,168.41042828559875,claude-haiku-4-5-20251001,2,677479,22365,,5918,0.63495275,provider,3.535355,2.90040225,0.9999970478876898,0.039093750000000003,0.5958589999999999,1,4,4,75.039035,0,1,0,0,0,0,0,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_settings_deeplink-trial-1769186621534/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_settings_deeplink-trial-1769186621534/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_settings_deeplink-trial-1769186621534/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_settings_deeplink-trial-1769186621534/tool_error_context.jsonl,0,0,
claude-opus-shell_unprimed-hn_offline_api_refactor-trial-1769186792820,2026-01-23T16:46:32.820007+00:00,2026-01-23T16:52:02.831270+00:00,claude-opus,claude_code_cli,shell_unprimed,hn_offline_api_refactor,capability,False,True,,"[{'type': 'git_diff_forbidden', 'ok': True, 'reason': None, 'duration_sec': 0.058}, {'type': 'ios_test_pass', 'ok': True, 'reason': None, 'duration_sec': 72.087}]",0,257.6845097541809,claude-haiku-4-5-20251001,2,520271,27408,,4178,0.5442315,provider,2.7058150000000003,2.1615835000000003,0.9999961558643251,0.039093750000000003,0.5051377499999999,5,0,0,58.836158,1,2,1,0,0,0,0,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_offline_api_refactor-trial-1769186792820/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_offline_api_refactor-trial-1769186792820/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_offline_api_refactor-trial-1769186792820/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_offline_api_refactor-trial-1769186792820/tool_error_context.jsonl,0,0,
claude-opus-shell_unprimed-hn_api_cache_ttl-trial-1769187125408,2026-01-23T16:52:05.408528+00:00,2026-01-23T16:57:33.164967+00:00,claude-opus,claude_code_cli,shell_unprimed,hn_api_cache_ttl,capability,False,True,,"[{'type': 'git_diff_forbidden', 'ok': True, 'reason': None, 'duration_sec': 0.062}, {'type': 'ios_test_pass', 'ok': True, 'reason': None, 'duration_sec': 52.092}]",0,275.37511706352234,claude-haiku-4-5-20251001,2284,669272,32487,,8277,0.7606327499999996,provider,3.5647050000000005,2.804072250000001,0.996598943349475,0.039093750000000003,0.7215389999999996,2,0,0,109.391627,0,2,1,0,1,0,1,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_api_cache_ttl-trial-1769187125408/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_api_cache_ttl-trial-1769187125408/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_api_cache_ttl-trial-1769187125408/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_api_cache_ttl-trial-1769187125408/tool_error_context.jsonl,0,0,
claude-opus-shell_unprimed-hn_offline_api_refactor-trial-1769187456204,2026-01-23T16:57:36.204297+00:00,2026-01-23T17:02:21.730159+00:00,claude-opus,claude_code_cli,shell_unprimed,hn_offline_api_refactor,capability,False,True,,"[{'type': 'git_diff_forbidden', 'ok': True, 'reason': None, 'duration_sec': 0.056}, {'type': 'ios_test_pass', 'ok': True, 'reason': None, 'duration_sec': 47.159}]",0,238.12803888320923,claude-haiku-4-5-20251001,2,653233,31399,,5267,0.6628792499999999,provider,3.39785,2.73497075,0.9999969383146953,0.039093750000000003,0.6237854999999999,4,0,0,79.155665,0,2,1,0,0,0,0,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_offline_api_refactor-trial-1769187456204/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_offline_api_refactor-trial-1769187456204/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_offline_api_refactor-trial-1769187456204/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_offline_api_refactor-trial-1769187456204/tool_error_context.jsonl,0,0,
claude-opus-shell_unprimed-hn_offline_api_refactor-trial-1769187744718,2026-01-23T17:02:24.718633+00:00,2026-01-23T17:06:22.632249+00:00,claude-opus,claude_code_cli,shell_unprimed,hn_offline_api_refactor,capability,False,True,,"[{'type': 'git_diff_forbidden', 'ok': True, 'reason': None, 'duration_sec': 0.062}, {'type': 'ios_test_pass', 'ok': True, 'reason': None, 'duration_sec': 45.531}]",0,192.1386330127716,claude-haiku-4-5-20251001,2,460377,24306,,4168,0.490903,provider,2.406095,1.9151920000000002,0.9999956557531946,0.039093750000000003,0.45180925,2,0,0,61.866196,0,2,1,0,1,0,1,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_offline_api_refactor-trial-1769187744718/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_offline_api_refactor-trial-1769187744718/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_offline_api_refactor-trial-1769187744718/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-hn_offline_api_refactor-trial-1769187744718/tool_error_context.jsonl,0,0,
claude-opus-shell_unprimed-feature_from_task_md_fix_tests-trial-1769187985469,2026-01-23T17:06:25.469861+00:00,2026-01-23T17:09:46.492480+00:00,claude-opus,claude_code_cli,shell_unprimed,feature_from_task_md_fix_tests,capability,False,True,,"[{'type': 'git_diff_forbidden', 'ok': True, 'reason': None, 'duration_sec': 0.068}, {'type': 'ios_test_pass', 'ok': True, 'reason': None, 'duration_sec': 43.814}, {'type': 'ios_install_check', 'ok': True, 'reason': None, 'duration_sec': 0.372}, {'type': 'ios_launch_check', 'ok': True, 'reason': None, 'duration_sec': 0.653}]",0,155.06808280944824,claude-haiku-4-5-20251001,85,178836,15258,,2259,0.24624049999999997,provider,0.9510800000000001,0.7048395000000002,0.9995249299970378,0.039093750000000003,0.20714674999999996,2,0,0,33.142706,0,2,1,0,0,0,0,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-feature_from_task_md_fix_tests-trial-1769187985469/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-feature_from_task_md_fix_tests-trial-1769187985469/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-feature_from_task_md_fix_tests-trial-1769187985469/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-opus-shell_unprimed-feature_from_task_md_fix_tests-trial-1769187985469/tool_error_context.jsonl,0,0,
